STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WT05
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/7/2023,0.11,0,0,75,48,49,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/8/2023,0,0,0,54,35,37,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/9/2023,0,0,0,50,26,38,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/10/2023,0,0,0,53,25,34,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/11/2023,0,0,0,58,33,40,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/12/2023,0,0,0,71,40,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/13/2023,0,0,0,81,48,64,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/14/2023,0,0,0,85,50,62,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/15/2023,0,0,0,86,54,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/16/2023,0.02,0,0,70,54,55,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/17/2023,0,0,0,67,51,52,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/18/2023,0,0,0,63,48,51,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/19/2023,0,0,0,57,36,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/20/2023,0,0,0,56,35,43,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/21/2023,0,0,0,60,39,50,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/22/2023,0,0,0,64,49,52,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/23/2023,0.74,0,0,64,51,55,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/24/2023,0.32,0,0,64,42,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/25/2023,0,0,0,58,37,48,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/26/2023,0.05,0,0,56,30,42,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/27/2023,0.02,0,0,56,42,48,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/28/2023,0,0,0,53,34,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/29/2023,0.59,0,0,56,44,49,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",4/30/2023,1.13,0,0,53,49,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/1/2023,0.48,0,0,60,48,51,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/2/2023,0.04,0,0,61,44,48,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/3/2023,0.13,0,0,56,37,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/4/2023,0.01,0,0,56,45,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/5/2023,0,0,0,54,38,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/6/2023,0,0,0,61,43,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/7/2023,0,0,0,71,47,59,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/8/2023,0.08,0,0,74,53,58,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/9/2023,0,0,0,75,43,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/10/2023,0,0,0,65,34,50,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/11/2023,0,0,0,69,43,58,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/12/2023,0,0,0,77,50,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/13/2023,0,0,0,85,60,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/14/2023,0,0,0,80,53,58,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/15/2023,0,0,0,69,41,55,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/16/2023,0,0,0,72,52,61,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/17/2023,0,0,0,76,53,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/18/2023,0,0,0,62,33,48,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/19/2023,0,0,0,57,40,55,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/20/2023,0.02,0,0,65,53,59,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/21/2023,1.11,0,0,65,54,55,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/22/2023,0,0,0,67,48,57,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/23/2023,0,0,0,73,44,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/24/2023,0,0,0,66,38,51,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/25/2023,0.04,0,0,70,48,52,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/26/2023,0,0,0,65,40,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/27/2023,0,0,0,70,42,60,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/28/2023,0,0,0,74,43,61,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/29/2023,0,0,0,74,50,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/30/2023,0,0,0,75,41,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",5/31/2023,0,0,0,66,46,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/1/2023,0,0,0,73,46,61,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/2/2023,0,0,0,79,51,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/3/2023,0,0,0,81,59,59,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/4/2023,0,0,0,64,47,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/5/2023,0,0,0,63,49,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/6/2023,0,0,0,70,49,59,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/7/2023,0.08,0,0,70,49,57,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/8/2023,0,0,0,70,42,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/9/2023,0,0,0,70,49,57,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/10/2023,0,0,0,70,51,60,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/11/2023,0,0,0,74,57,68,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/12/2023,0,0,0,79,63,68,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/13/2023,0.11,0,0,76,63,64,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/14/2023,0,0,0,76,54,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/15/2023,0.22,0,0,73,55,64,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/16/2023,0,0,0,75,53,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/17/2023,0.3,0,0,79,58,62,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/18/2023,0,0,0,74,55,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/19/2023,0,0,0,78,60,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/20/2023,0,0,0,78,57,62,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/21/2023,0,0,0,74,54,62,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/22/2023,0.01,0,0,70,58,60,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/23/2023,0,0,0,69,59,64,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/24/2023,0.52,0,0,68,64,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/25/2023,0.01,0,0,73,65,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/26/2023,0,0,0,81,66,68,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/27/2023,0.18,0,0,80,66,68,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/28/2023,0.02,0,0,74,67,68,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/29/2023,0,0,0,78,62,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",6/30/2023,0,0,0,79,59,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/1/2023,0,0,0,81,59,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/2/2023,0.15,0,0,79,65,69,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/3/2023,0.01,0,0,80,69,76,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/4/2023,0,0,0,87,70,74,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/5/2023,0.47,0,0,82,66,69,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/6/2023,0,0,0,88,67,76,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/7/2023,0,0,0,85,65,74,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/8/2023,0,0,0,83,67,74,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/9/2023,0,0,0,83,67,73,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/10/2023,2.48,0,0,81,70,74,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/11/2023,0,0,0,82,61,70,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/12/2023,0,0,0,86,66,75,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/13/2023,0,0,0,89,68,77,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/14/2023,0.04,0,0,83,69,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/15/2023,0.57,0,0,80,69,76,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/16/2023,0.01,0,0,85,76,76,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/17/2023,2.55,0,0,77,72,75,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/18/2023,0,0,0,84,70,74,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/19/2023,0.1,0,0,82,67,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/20/2023,0,0,0,79,64,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/21/2023,0,0,0,85,66,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/22/2023,0.34,0,0,82,64,69,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/23/2023,0,0,0,81,61,70,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/24/2023,0,0,0,84,65,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/25/2023,0,0,0,82,66,75,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/26/2023,0.12,0,0,82,62,68,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/27/2023,0,0,0,85,68,77,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/28/2023,0.18,0,0,84,71,76,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/29/2023,0,0,0,87,74,78,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/30/2023,0.34,0,0,85,63,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",7/31/2023,0,0,0,76,54,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/1/2023,0,0,0,81,61,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/2/2023,0,0,0,77,53,64,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/3/2023,0,0,0,76,52,64,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/4/2023,0,0,0,75,64,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/5/2023,0.06,0,0,76,66,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/6/2023,0,0,0,83,62,69,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/7/2023,0.01,0,0,81,66,72,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/8/2023,1.07,0,0,77,68,74,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/9/2023,0,0,0,81,68,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/10/2023,0,0,0,83,61,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/11/2023,0.27,0,0,79,62,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/12/2023,0,0,0,83,60,68,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/13/2023,0.54,0,0,81,67,69,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/14/2023,0,0,0,85,63,69,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/15/2023,1.4,0,0,83,67,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/16/2023,0.74,0,0,74,67,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/17/2023,0.01,0,0,78,66,69,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/18/2023,0.03,0,0,75,69,75,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/19/2023,0.03,0,0,80,58,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/20/2023,0,0,0,75,56,64,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/21/2023,0,0,0,81,64,69,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/22/2023,0.1,0,0,85,63,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/23/2023,0,0,0,76,57,61,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/24/2023,0,0,0,76,57,62,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/25/2023,0.05,0,0,71,62,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/26/2023,0.33,0,0,72,68,70,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/27/2023,0.09,0,0,82,63,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/28/2023,0,0,0,80,63,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/29/2023,0,0,0,73,64,67,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/30/2023,0.02,0,0,75,67,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",8/31/2023,0.05,0,0,81,62,64,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/1/2023,0,0,0,73,55,60,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/2/2023,0,0,0,73,47,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/3/2023,0,0,0,74,53,68,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/4/2023,0,0,0,85,61,66,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/5/2023,0,0,0,88,66,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/6/2023,0,0,0,89,70,74,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/7/2023,0,0,0,90,67,73,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/8/2023,0,0,0,91,73,77,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/9/2023,0,0,0,83,73,75,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/10/2023,0,0,0,84,72,75,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/11/2023,0.39,0,0,81,68,73,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/12/2023,0.47,0,0,79,67,70,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/13/2023,0,0,0,81,63,71,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/14/2023,0,0,0,79,60,63,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/15/2023,0,0,0,76,58,58,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/16/2023,0,0,0,68,58,60,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/17/2023,0,0,0,71,47,52,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/18/2023,0.2,0,0,74,52,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/19/2023,1.13,0,0,67,55,58,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/20/2023,0,0,0,72,48,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/21/2023,0,0,0,72,49,55,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/22/2023,0,0,0,71,48,55,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/23/2023,0.08,0,0,71,55,57,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/24/2023,0.69,0,0,62,57,61,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/25/2023,0.54,0,0,63,61,62,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/26/2023,0.38,0,0,62,56,59,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/27/2023,0.02,0,0,60,49,54,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/28/2023,0,0,0,66,48,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/29/2023,0.44,0,0,66,56,59,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",9/30/2023,0.54,0,0,60,56,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/1/2023,0.18,0,0,58,53,57,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/2/2023,0,0,0,72,53,61,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/3/2023,0,0,0,74,45,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/4/2023,0,0,0,78,47,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/5/2023,0,0,0,83,51,52,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/6/2023,0,0,0,74,52,64,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/7/2023,0,0,0,76,63,65,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/8/2023,0.18,0,0,69,48,49,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/9/2023,0,0,0,63,39,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/10/2023,0,0,0,61,43,45,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/11/2023,0.01,0,0,66,43,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/12/2023,0,0,0,69,41,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/13/2023,0,0,0,70,44,50,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/14/2023,0,0,0,62,44,49,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/15/2023,0.35,0,0,54,47,50,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/16/2023,0,0,0,60,41,48,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/17/2023,0.01,0,0,63,43,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/18/2023,0,0,0,63,44,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/19/2023,0.13,0,0,63,39,42,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/20/2023,0,0,0,62,42,57,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/21/2023,0.64,0,0,63,57,59,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/22/2023,0,0,0,61,49,50,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/23/2023,0,0,0,58,44,45,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/24/2023,0,0,0,60,33,34,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/25/2023,0,0,0,62,34,48,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/26/2023,0,0,0,67,48,55,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/27/2023,0,0,0,77,51,57,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/28/2023,0,0,0,72,54,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/29/2023,0.03,0,0,81,51,52,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/30/2023,0.5,0,0,56,50,55,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",10/31/2023,0.07,0,0,62,45,45,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/1/2023,0.05,0,0,51,39,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/2/2023,0.06,0,0,44,27,27,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/3/2023,0,0,0,48,27,27,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/4/2023,0,0,0,55,27,35,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/5/2023,0,0,0,60,35,37,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/6/2023,0,0,0,65,37,40,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/7/2023,0.03,0,0,58,40,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/8/2023,0,0,0,65,41,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/9/2023,0,0,0,46,33,39,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/10/2023,0,0,0,58,34,42,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/11/2023,0,0,0,51,34,34,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/12/2023,0,0,0,54,28,28,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/13/2023,0,0,0,44,19,21,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/14/2023,0,0,0,47,21,37,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/15/2023,0,0,0,53,27,27,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/16/2023,0,0,0,51,27,36,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/17/2023,0,0,0,65,35,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/18/2023,0.06,0,0,65,41,56,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/19/2023,0,0,0,56,27,28,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/20/2023,0,0,0,56,28,33,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/21/2023,0,0,0,44,25,25,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/22/2023,1.5,0,0,53,25,53,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/23/2023,0.06,0,0,57,43,44,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/24/2023,0,0,0,52,31,38,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/25/2023,0,0,0,52,29,29,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/26/2023,0,0,0,39,19,20,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/27/2023,0.29,0,0,54,20,43,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/28/2023,0,0,0,53,30,31,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/29/2023,0,0,0,41,25,25,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",11/30/2023,0,0,0,38,24,25,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/1/2023,0,0,0,48,24,39,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/2/2023,0.31,0,0,51,39,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/3/2023,0.12,0,0,55,44,47,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/4/2023,0.67,0,0,49,38,39,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/5/2023,0,0,0,55,36,37,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/6/2023,0,0,0,42,31,31,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/7/2023,0,0,0,41,22,24,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/8/2023,0,0,0,38,23,24,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/9/2023,0,0,0,48,23,30,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/10/2023,0,0,0,58,30,52,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/11/2023,2.41,0,0,60,42,42,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/12/2023,0.04,0,0,44,29,29,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/13/2023,0,0,0,43,28,30,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/14/2023,0,0,0,46,26,26,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/15/2023,0,0,0,39,25,33,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/16/2023,0,0,0,55,29,31,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/17/2023,0,0,0,52,31,46,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/18/2023,0.95,0,0,59,46,58,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/19/2023,0.76,0,0,62,31,37,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/20/2023,0,0,0,45,29,29,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/21/2023,0,0,0,44,29,33,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/22/2023,0,0,0,41,21,21,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/23/2023,0,0,0,34,17,18,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/24/2023,0,0,0,42,18,40,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/25/2023,0,0,0,48,39,43,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/26/2023,0,0,0,50,31,38,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/27/2023,0,0,0,45,38,41,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/28/2023,1.11,0,0,49,41,49,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/29/2023,1.41,0,0,51,42,42,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/30/2023,0,0,0,53,38,38,,
USC00308721,"UPTON COOP NWSFO NEW YORK, NY US",12/31/2023,0,0,0,46,27,28,,
